,date,gdp
153,1998-04-01,0.009256878799962953
154,1998-07-01,0.01258940271371034
155,1998-10-01,0.01609196570958149
156,1999-01-01,0.009394337487217186
157,1999-04-01,0.008347428958686454
158,1999-07-01,0.013258832295057754
159,1999-10-01,0.016406670865683814
160,2000-01-01,0.0036279340872638066
161,2000-04-01,0.01821287813135264
162,2000-07-01,0.0010193258635609048
163,2000-10-01,0.005970387927816567
164,2001-01-01,-0.0032779880764016722
165,2001-04-01,0.00624502930243831
166,2001-07-01,-0.004006391953190747
167,2001-10-01,0.0027477544785907693
168,2002-01-01,0.008363586564324121
169,2002-04-01,0.006127065840058066
170,2002-07-01,0.004065114300350947
171,2002-10-01,0.0012360505255195608
172,2003-01-01,0.005266419858050542
173,2003-04-01,0.00885621672871495
174,2003-07-01,0.01663199956971062
